ntree=50; bag.fraction=0.1; mtry=5; interaction.depth=3,,,,,,,,,
0.101,0.123,-0.021,-0.004,0.109,0.147,-0.038,-0.035,0.610,0.001
0.134,0.152,-0.017,-0.004,0.127,0.130,-0.003,-0.035,0.610,0.001
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.3; mtry=10; interaction.depth=5,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.049,0.195,-0.146,-0.255,0.101,0.150,-0.049,-0.054,0.808,0.036
0.203,0.094,0.109,-0.255,0.138,0.133,0.006,-0.054,0.808,0.036
0.113,0.123,-0.010,0.017,0.100,0.147,-0.047,-0.054,0.658,-0.009
0.123,0.150,-0.027,0.017,0.139,0.132,0.007,-0.054,0.658,-0.009
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.3; mtry=10; interaction.depth=7,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.046,0.211,-0.165,-0.289,0.100,0.154,-0.054,-0.062,0.834,0.050
0.194,0.071,0.124,-0.289,0.137,0.129,0.008,-0.062,0.834,0.050
0.116,0.128,-0.012,0.014,0.101,0.151,-0.050,-0.059,0.666,-0.005
0.120,0.146,-0.026,0.014,0.137,0.128,0.009,-0.059,0.666,-0.005
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.3; mtry=10; interaction.depth=9,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.033,0.196,-0.162,-0.287,0.097,0.153,-0.056,-0.066,0.828,0.049
0.211,0.087,0.124,-0.287,0.141,0.131,0.010,-0.066,0.828,0.049
0.098,0.128,-0.030,-0.019,0.098,0.152,-0.054,-0.062,0.659,0.002
0.137,0.147,-0.010,-0.019,0.139,0.131,0.008,-0.062,0.659,0.002
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.3; mtry=10; interaction.depth=11,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.042,0.204,-0.162,-0.285,0.096,0.153,-0.056,-0.065,0.828,0.046
0.205,0.082,0.123,-0.285,0.141,0.133,0.008,-0.065,0.828,0.046
0.105,0.125,-0.020,-0.003,0.096,0.149,-0.053,-0.060,0.664,0.000
0.132,0.149,-0.018,-0.003,0.142,0.135,0.007,-0.060,0.664,0.000
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.3; mtry=12; interaction.depth=3,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.045,0.157,-0.112,-0.187,0.102,0.144,-0.042,-0.043,0.767,0.031
0.196,0.121,0.075,-0.187,0.135,0.135,0.001,-0.043,0.767,0.031
0.092,0.128,-0.036,-0.036,0.102,0.144,-0.042,-0.042,0.657,0.000
0.145,0.146,-0.001,-0.036,0.136,0.136,0.000,-0.042,0.657,0.000
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.3; mtry=12; interaction.depth=5,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.045,0.198,-0.153,-0.266,0.102,0.151,-0.049,-0.058,0.799,0.041
0.197,0.084,0.113,-0.266,0.139,0.130,0.008,-0.058,0.799,0.041
0.098,0.110,-0.012,0.013,0.101,0.150,-0.049,-0.057,0.636,-0.001
0.139,0.164,-0.025,0.013,0.140,0.131,0.008,-0.057,0.636,-0.001
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.3; mtry=12; interaction.depth=7,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.050,0.215,-0.166,-0.289,0.098,0.155,-0.057,-0.068,0.808,0.044
0.197,0.074,0.124,-0.289,0.140,0.129,0.011,-0.068,0.808,0.044
0.111,0.121,-0.011,0.016,0.097,0.152,-0.055,-0.066,0.652,-0.003
0.126,0.153,-0.027,0.016,0.142,0.130,0.011,-0.066,0.652,-0.003
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.3; mtry=12; interaction.depth=9,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.027,0.192,-0.166,-0.295,0.095,0.151,-0.056,-0.065,0.822,0.043
0.221,0.091,0.129,-0.295,0.145,0.136,0.009,-0.065,0.822,0.043
0.095,0.128,-0.033,-0.028,0.096,0.150,-0.054,-0.062,0.665,0.001
0.142,0.147,-0.005,-0.028,0.145,0.137,0.008,-0.062,0.665,0.001
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.3; mtry=12; interaction.depth=11,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.038,0.214,-0.176,-0.312,0.099,0.154,-0.055,-0.065,0.831,0.049
0.209,0.073,0.136,-0.312,0.141,0.131,0.010,-0.065,0.831,0.049
0.094,0.144,-0.049,-0.060,0.100,0.153,-0.053,-0.062,0.678,0.005
0.141,0.131,0.010,-0.060,0.138,0.130,0.009,-0.062,0.678,0.005
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.5; mtry=5; interaction.depth=3,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.053,0.193,-0.140,-0.237,0.107,0.144,-0.037,-0.031,0.757,0.039
0.178,0.080,0.097,-0.237,0.128,0.133,-0.006,-0.031,0.757,0.039
0.109,0.120,-0.011,0.018,0.107,0.143,-0.036,-0.030,0.628,-0.004
0.127,0.155,-0.028,0.018,0.128,0.134,-0.006,-0.030,0.628,-0.004
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.5; mtry=5; interaction.depth=5,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.031,0.210,-0.179,-0.318,0.100,0.144,-0.044,-0.045,0.821,0.053
0.215,0.076,0.139,-0.318,0.135,0.135,0.001,-0.045,0.821,0.053
0.095,0.124,-0.030,-0.018,0.101,0.142,-0.041,-0.042,0.674,0.004
0.140,0.151,-0.011,-0.018,0.135,0.134,0.001,-0.042,0.674,0.004
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.5; mtry=5; interaction.depth=7,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.029,0.231,-0.202,-0.363,0.100,0.148,-0.048,-0.050,0.846,0.060
0.218,0.057,0.161,-0.363,0.137,0.134,0.003,-0.050,0.846,0.060
0.101,0.133,-0.032,-0.027,0.099,0.146,-0.047,-0.048,0.679,0.000
0.136,0.141,-0.006,-0.027,0.138,0.136,0.001,-0.048,0.679,0.000
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.5; mtry=5; interaction.depth=9,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.033,0.219,-0.186,-0.332,0.098,0.149,-0.051,-0.059,0.844,0.053
0.214,0.068,0.146,-0.332,0.140,0.132,0.008,-0.059,0.844,0.053
0.105,0.136,-0.031,-0.024,0.098,0.148,-0.050,-0.056,0.674,0.002
0.131,0.139,-0.007,-0.024,0.139,0.133,0.005,-0.056,0.674,0.002
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.5; mtry=5; interaction.depth=11,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.031,0.221,-0.190,-0.340,0.100,0.153,-0.053,-0.060,0.853,0.055
0.216,0.066,0.150,-0.340,0.137,0.130,0.007,-0.060,0.853,0.055
0.098,0.133,-0.036,-0.032,0.100,0.151,-0.052,-0.057,0.677,0.004
0.138,0.142,-0.003,-0.032,0.137,0.131,0.006,-0.057,0.677,0.004
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.5; mtry=7; interaction.depth=3,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.037,0.177,-0.140,-0.245,0.104,0.144,-0.039,-0.036,0.761,0.032
0.211,0.106,0.105,-0.245,0.132,0.135,-0.003,-0.036,0.761,0.032
0.103,0.119,-0.016,0.008,0.104,0.144,-0.039,-0.036,0.623,-0.001
0.133,0.156,-0.024,0.008,0.132,0.135,-0.003,-0.036,0.623,-0.001
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.5; mtry=7; interaction.depth=5,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.032,0.203,-0.170,-0.300,0.098,0.145,-0.047,-0.054,0.827,0.049
0.208,0.078,0.130,-0.300,0.140,0.133,0.007,-0.054,0.827,0.049
0.092,0.113,-0.020,-0.001,0.098,0.145,-0.046,-0.053,0.666,0.006
0.143,0.162,-0.019,-0.001,0.140,0.133,0.007,-0.053,0.666,0.006
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.5; mtry=7; interaction.depth=7,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.025,0.214,-0.190,-0.339,0.095,0.149,-0.054,-0.062,0.847,0.053
0.219,0.070,0.150,-0.339,0.140,0.131,0.008,-0.062,0.847,0.053
0.082,0.108,-0.026,-0.010,0.095,0.147,-0.052,-0.061,0.653,0.003
0.152,0.168,-0.016,-0.010,0.141,0.132,0.009,-0.061,0.653,0.003
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.5; mtry=7; interaction.depth=9,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.030,0.229,-0.199,-0.358,0.096,0.151,-0.055,-0.065,0.869,0.059
0.221,0.063,0.159,-0.358,0.142,0.132,0.010,-0.065,0.869,0.059
0.096,0.126,-0.030,-0.021,0.095,0.148,-0.052,-0.063,0.672,0.002
0.140,0.149,-0.009,-0.021,0.144,0.133,0.011,-0.063,0.672,0.002
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.5; mtry=7; interaction.depth=11,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.018,0.226,-0.208,-0.377,0.094,0.149,-0.055,-0.067,0.868,0.063
0.228,0.060,0.168,-0.377,0.144,0.133,0.011,-0.067,0.868,0.063
0.108,0.128,-0.020,0.000,0.096,0.148,-0.051,-0.062,0.686,0.000
0.127,0.148,-0.020,0.000,0.143,0.132,0.011,-0.062,0.686,0.000
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.5; mtry=9; interaction.depth=3,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.046,0.178,-0.133,-0.226,0.106,0.146,-0.040,-0.036,0.778,0.041
0.194,0.101,0.093,-0.226,0.129,0.133,-0.004,-0.036,0.778,0.041
0.087,0.118,-0.030,-0.021,0.105,0.144,-0.039,-0.036,0.665,0.005
0.148,0.157,-0.009,-0.021,0.130,0.133,-0.003,-0.036,0.665,0.005
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.5; mtry=9; interaction.depth=5,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.039,0.214,-0.175,-0.308,0.101,0.151,-0.050,-0.055,0.826,0.050
0.201,0.068,0.133,-0.308,0.134,0.129,0.005,-0.055,0.826,0.050
0.099,0.131,-0.032,-0.024,0.101,0.150,-0.049,-0.055,0.646,0.003
0.136,0.144,-0.008,-0.024,0.135,0.129,0.006,-0.055,0.646,0.003
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.5; mtry=9; interaction.depth=7,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.027,0.240,-0.213,-0.384,0.100,0.154,-0.053,-0.062,0.859,0.060
0.219,0.048,0.171,-0.384,0.138,0.129,0.009,-0.062,0.859,0.060
0.099,0.127,-0.028,-0.019,0.100,0.151,-0.051,-0.058,0.680,0.002
0.139,0.148,-0.009,-0.019,0.138,0.131,0.007,-0.058,0.680,0.002
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.5; mtry=9; interaction.depth=9,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.030,0.240,-0.210,-0.379,0.100,0.157,-0.057,-0.071,0.867,0.061
0.226,0.057,0.169,-0.379,0.140,0.126,0.013,-0.071,0.867,0.061
0.115,0.139,-0.024,-0.008,0.100,0.153,-0.053,-0.065,0.673,-0.003
0.121,0.136,-0.015,-0.008,0.141,0.129,0.012,-0.065,0.673,-0.003
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.5; mtry=9; interaction.depth=11,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.023,0.238,-0.215,-0.391,0.092,0.154,-0.062,-0.077,0.880,0.061
0.235,0.059,0.176,-0.391,0.145,0.130,0.015,-0.077,0.880,0.061
0.094,0.126,-0.032,-0.025,0.093,0.152,-0.060,-0.075,0.660,0.000
0.142,0.149,-0.007,-0.025,0.145,0.131,0.015,-0.075,0.660,0.000
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.5; mtry=10; interaction.depth=3,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.045,0.175,-0.130,-0.221,0.103,0.145,-0.042,-0.042,0.747,0.033
0.196,0.105,0.091,-0.221,0.134,0.135,0.000,-0.042,0.747,0.033
0.093,0.128,-0.035,-0.036,0.103,0.145,-0.041,-0.042,0.641,0.004
0.146,0.145,0.001,-0.036,0.136,0.135,0.000,-0.042,0.641,0.004
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.5; mtry=10; interaction.depth=5,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.036,0.199,-0.163,-0.286,0.098,0.148,-0.049,-0.056,0.826,0.049
0.205,0.082,0.123,-0.286,0.138,0.131,0.006,-0.056,0.826,0.049
0.095,0.124,-0.028,-0.017,0.098,0.146,-0.048,-0.053,0.653,0.000
0.140,0.151,-0.011,-0.017,0.136,0.132,0.005,-0.053,0.653,0.000
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.5; mtry=10; interaction.depth=7,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.038,0.240,-0.202,-0.360,0.097,0.155,-0.058,-0.070,0.856,0.057
0.209,0.050,0.158,-0.360,0.140,0.128,0.012,-0.070,0.856,0.057
0.105,0.125,-0.020,-0.003,0.097,0.152,-0.054,-0.066,0.682,0.000
0.132,0.149,-0.017,-0.003,0.139,0.128,0.011,-0.066,0.682,0.000
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.5; mtry=10; interaction.depth=9,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.025,0.234,-0.209,-0.377,0.097,0.159,-0.062,-0.081,0.871,0.064
0.217,0.049,0.167,-0.377,0.144,0.125,0.019,-0.081,0.871,0.064
0.100,0.131,-0.031,-0.023,0.098,0.156,-0.059,-0.076,0.654,0.004
0.136,0.144,-0.008,-0.023,0.144,0.127,0.018,-0.076,0.654,0.004
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.5; mtry=10; interaction.depth=11,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.024,0.255,-0.231,-0.418,0.096,0.159,-0.063,-0.081,0.885,0.064
0.228,0.040,0.187,-0.418,0.143,0.126,0.018,-0.081,0.885,0.064
0.096,0.134,-0.038,-0.037,0.095,0.155,-0.060,-0.075,0.671,0.003
0.141,0.141,0.000,-0.037,0.144,0.129,0.015,-0.075,0.671,0.003
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.5; mtry=12; interaction.depth=3,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.044,0.163,-0.118,-0.201,0.104,0.144,-0.040,-0.035,0.782,0.037
0.200,0.117,0.083,-0.201,0.131,0.136,-0.005,-0.035,0.782,0.037
0.095,0.132,-0.037,-0.033,0.105,0.145,-0.040,-0.035,0.660,0.007
0.139,0.143,-0.004,-0.033,0.130,0.135,-0.005,-0.035,0.660,0.007
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.5; mtry=12; interaction.depth=5,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.041,0.220,-0.179,-0.317,0.102,0.152,-0.050,-0.056,0.839,0.050
0.209,0.071,0.138,-0.317,0.137,0.132,0.006,-0.056,0.839,0.050
0.098,0.127,-0.028,-0.020,0.102,0.149,-0.047,-0.054,0.675,0.002
0.139,0.147,-0.009,-0.020,0.137,0.131,0.006,-0.054,0.675,0.002
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.5; mtry=12; interaction.depth=7,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.031,0.220,-0.190,-0.340,0.097,0.158,-0.061,-0.074,0.857,0.058
0.218,0.068,0.150,-0.340,0.140,0.127,0.013,-0.074,0.857,0.058
0.102,0.128,-0.026,-0.015,0.097,0.155,-0.058,-0.071,0.664,-0.001
0.135,0.146,-0.011,-0.015,0.141,0.128,0.013,-0.071,0.664,-0.001
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.5; mtry=12; interaction.depth=9,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.022,0.232,-0.210,-0.379,0.090,0.155,-0.064,-0.087,0.875,0.061
0.228,0.059,0.170,-0.379,0.150,0.128,0.022,-0.087,0.875,0.061
0.098,0.119,-0.021,-0.004,0.089,0.151,-0.062,-0.083,0.646,-0.001
0.138,0.155,-0.017,-0.004,0.152,0.130,0.022,-0.083,0.646,-0.001
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.5; mtry=12; interaction.depth=11,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.029,0.241,-0.213,-0.383,0.095,0.156,-0.062,-0.079,0.877,0.064
0.220,0.050,0.170,-0.383,0.145,0.128,0.017,-0.079,0.877,0.064
0.111,0.134,-0.023,-0.009,0.095,0.154,-0.059,-0.074,0.653,-0.005
0.126,0.141,-0.015,-0.009,0.143,0.128,0.015,-0.074,0.653,-0.005
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.7; mtry=5; interaction.depth=3,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.047,0.189,-0.142,-0.245,0.106,0.141,-0.035,-0.029,0.768,0.038
0.195,0.093,0.102,-0.245,0.129,0.135,-0.006,-0.029,0.768,0.038
0.081,0.124,-0.043,-0.049,0.106,0.141,-0.035,-0.029,0.669,0.005
0.156,0.150,0.006,-0.049,0.129,0.135,-0.006,-0.029,0.669,0.005
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.7; mtry=5; interaction.depth=5,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.025,0.217,-0.193,-0.345,0.099,0.144,-0.044,-0.048,0.828,0.052
0.220,0.067,0.153,-0.345,0.137,0.134,0.003,-0.048,0.828,0.052
0.094,0.109,-0.015,0.010,0.099,0.142,-0.043,-0.046,0.680,0.000
0.142,0.166,-0.024,0.010,0.137,0.134,0.004,-0.046,0.680,0.000
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.7; mtry=5; interaction.depth=7,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.022,0.246,-0.224,-0.405,0.099,0.148,-0.049,-0.057,0.874,0.068
0.223,0.042,0.181,-0.405,0.137,0.129,0.008,-0.057,0.874,0.068
0.104,0.145,-0.041,-0.043,0.099,0.147,-0.048,-0.055,0.675,0.002
0.133,0.130,0.002,-0.043,0.138,0.130,0.007,-0.055,0.675,0.002
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.7; mtry=5; interaction.depth=9,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.011,0.255,-0.244,-0.445,0.097,0.151,-0.054,-0.066,0.892,0.071
0.229,0.028,0.201,-0.445,0.139,0.127,0.013,-0.066,0.892,0.071
0.089,0.121,-0.033,-0.027,0.096,0.148,-0.052,-0.063,0.662,0.005
0.148,0.153,-0.005,-0.027,0.140,0.129,0.011,-0.063,0.662,0.005
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.7; mtry=5; interaction.depth=11,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.020,0.247,-0.227,-0.412,0.093,0.149,-0.055,-0.068,0.882,0.068
0.230,0.045,0.185,-0.412,0.142,0.129,0.013,-0.068,0.882,0.068
0.094,0.134,-0.040,-0.044,0.095,0.146,-0.051,-0.060,0.693,0.004
0.144,0.141,0.003,-0.044,0.140,0.131,0.010,-0.060,0.693,0.004
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.7; mtry=7; interaction.depth=3,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.050,0.186,-0.136,-0.232,0.106,0.143,-0.037,-0.032,0.764,0.039
0.192,0.095,0.096,-0.232,0.130,0.135,-0.005,-0.032,0.764,0.039
0.089,0.132,-0.043,-0.047,0.106,0.142,-0.037,-0.033,0.660,0.007
0.147,0.143,0.004,-0.047,0.131,0.135,-0.004,-0.033,0.660,0.007
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.7; mtry=7; interaction.depth=5,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
